conversation_id,title,create_time,update_time,default_model_slug,message_count,user_message_count,assistant_message_count,attachment_reference_count,is_archived,is_starred,memory_scope,source_chunk
68c4104c-5220-832a-a726-ae12b1ddf002,Art cafe viability,2025-09-12T12:21:33.377297+00:00,2025-09-12T12:23:10.512805+00:00,gpt-5-thinking,7,1,6,0,False,,global_enabled,conversations-002(2).json
68c42678-2fb4-8327-8034-29557cdd7e1a,Business viability analysis,2025-09-12T13:56:09.135428+00:00,2025-09-12T13:57:57.528372+00:00,gpt-5,2,1,1,0,False,,global_enabled,conversations-002(2).json
68c45bdb-eecc-8328-90cc-20b2bc2f0e2b,Art and Adrenaline Experience,2025-09-12T17:43:56.566239+00:00,2025-09-12T17:49:06.403474+00:00,gpt-5,4,2,2,0,False,,global_enabled,conversations-002(2).json
68cc08f7-761c-832c-94f2-05d5abf1fcb7,Remote VR Flight Sim,2025-09-18T13:33:23.913582+00:00,2025-09-18T13:36:40.211426+00:00,gpt-5,4,1,3,0,False,,global_enabled,conversations-002(2).json
68cc1bea-2e14-8331-8c68-6ee1d6d3b9ab,Response to Sam,2025-09-18T14:49:14.829658+00:00,2025-09-18T17:33:50.328875+00:00,gpt-5,10,5,5,0,False,,global_enabled,conversations-002(2).json
68d2856e-eac8-832e-91ca-f697fcdc16f5,Sick day message help,2025-09-23T11:34:39.999913+00:00,2025-09-23T11:37:26.248718+00:00,gpt-5,6,3,3,0,False,,global_enabled,conversations-002(2).json
68d5272e-03cc-8333-b086-5ab8925c63c6,Chill hangout ideas,2025-09-25T11:27:54.819979+00:00,2025-09-25T11:28:02.617917+00:00,gpt-5,2,1,1,0,False,,global_enabled,conversations-002(2).json
68d5c42a-9ddc-8327-8958-38a540bec7c5,Camping trip cancellation response,2025-09-25T22:38:57.406714+00:00,2025-09-26T03:00:16.212972+00:00,gpt-5,6,3,3,0,False,,global_enabled,conversations-002(2).json
68d685e1-c834-832d-8cdd-9e20ba34ab77,Check data leak causes,2025-09-26T12:24:42.118497+00:00,2025-09-26T12:24:59.200438+00:00,gpt-5,2,1,1,0,False,,global_enabled,conversations-002(2).json
68d804b8-0134-832b-8376-60681c6df973,Systolic healthy limit,2025-09-27T15:37:53.042282+00:00,2025-09-27T15:39:14.029163+00:00,gpt-5,4,2,2,1,False,,global_enabled,conversations-002(2).json
68d8113c-24dc-8322-9905-0204c14a82f3,Game instance distribution,2025-09-27T16:32:13.776068+00:00,2025-10-05T09:41:33.344274+00:00,gpt-5,32,16,16,7,False,,global_enabled,conversations-002(2).json
68da52e9-8c88-8331-a81d-5ce3d31e1953,Contrasts for jealousy banter,2025-09-29T09:36:35.808315+00:00,2025-09-29T09:39:53.284929+00:00,gpt-5,6,3,3,0,False,,global_enabled,conversations-002(2).json
68dc656b-ee84-832e-a070-1beb146f27ad,Response suggestion for banter,2025-09-30T23:19:08.942865+00:00,2025-10-07T15:13:48.078774+00:00,gpt-5,54,27,27,2,False,,global_enabled,conversations-002(2).json
68de6bba-25d4-8325-bb65-c7facb5c8957,Dell Precision 7680 support,2025-10-02T12:14:22.328818+00:00,2025-10-02T13:05:40.437840+00:00,gpt-5,10,5,5,3,False,,global_enabled,conversations-002(2).json
68e4379f-ff30-8326-9df2-a1fef891ffe0,Prime factorization breakdown,2025-10-06T21:42:03.204584+00:00,2025-10-06T21:42:10.411081+00:00,gpt-5,2,1,1,1,False,,global_enabled,conversations-002(2).json
68e52055-d6e0-8332-9d8b-f399241522eb,Reaching out to FWB,2025-10-07T14:14:48.614923+00:00,2025-10-08T02:56:46.481754+00:00,gpt-5,6,3,3,2,False,,global_enabled,conversations-002(2).json
68e5d3df-3340-832a-a966-ec3c94cc95cf,Banter ideas for hippie chick,2025-10-08T03:00:47.712642+00:00,2025-10-21T01:07:39.808970+00:00,gpt-5,20,10,10,2,False,,global_enabled,conversations-002(2).json
68e7cfba-38d4-8327-92f9-dcb05b976db1,Tighten tease response,2025-10-09T15:07:38.712979+00:00,2025-10-13T14:37:34.736803+00:00,gpt-5,66,33,33,1,False,,global_enabled,conversations-002(2).json
68f23764-9258-8328-8182-085c2fcfaaf0,Reach out to co-worker,2025-10-17T12:32:37.159679+00:00,2025-10-17T15:28:47.716927+00:00,gpt-4o,10,5,5,0,False,,global_enabled,conversations-002(2).json
68f28001-6b44-8325-9304-10e6b3cce8d7,OKR goal rewording,2025-10-17T17:44:23.670067+00:00,2025-10-17T17:45:58.061829+00:00,gpt-5,2,1,1,0,False,,global_enabled,conversations-002(2).json
68f3bed7-4ad4-8326-9a18-9922c8a30ac7,Chill hangout ideas,2025-10-18T16:23:50.367804+00:00,2025-10-18T16:25:27.773518+00:00,gpt-5,4,2,2,0,False,,global_enabled,conversations-002(2).json
68f6da41-dd28-8329-8108-bd7d66e91218,Relationship banter analysis,2025-10-21T00:56:34.214317+00:00,2025-10-21T01:03:10.171097+00:00,gpt-4o,10,5,5,0,False,,global_enabled,conversations-002(2).json
68f7b977-3d74-8330-b1e0-1549e48c6a69,Clarifying pre-game review,2025-10-21T16:48:56.471627+00:00,2025-10-21T17:23:35.560286+00:00,gpt-5,4,2,2,0,False,,global_enabled,conversations-002(2).json
68f8af0a-b65c-8331-aea5-a8be75d4ea15,Messages for manager and team,2025-10-22T10:16:45.518241+00:00,2025-10-22T10:16:51.621437+00:00,gpt-4o,2,1,1,0,False,,global_enabled,conversations-002(2).json
68fd7c50-2054-832c-a43e-715d34e5ca9a,Response tone suggestions,2025-10-26T01:41:38.930609+00:00,2025-10-26T12:32:39.214611+00:00,gpt-5,16,8,8,0,False,,global_enabled,conversations-002(2).json
6901771b-f320-8328-a7a3-b6e4af272502,Motherboard battery drain fix,2025-10-29T02:08:36.953187+00:00,2025-10-29T13:13:31.712826+00:00,gpt-5,4,2,2,0,False,,global_enabled,conversations-002(2).json
690177f1-4a64-832f-b093-8abbbbbbdf1e,DICOM and Worklist server hardware,2025-10-29T02:14:14.584807+00:00,2025-10-29T13:24:18.260491+00:00,gpt-5,8,3,5,0,False,,global_enabled,conversations-002(2).json
69038ee6-7b40-8325-a27a-cc46bc001a35,Responding to a friend,2025-10-30T16:15:26.208451+00:00,2025-10-30T18:39:21.096007+00:00,gpt-5,8,4,4,2,False,,global_enabled,conversations-002(2).json
69075e81-663c-8328-9a06-2eb0e094387b,Re-engagement strategy advice,2025-11-02T13:37:05.679365+00:00,2025-11-07T04:22:38.646296+00:00,gpt-4o,30,15,15,0,False,,global_enabled,conversations-002(2).json
6907f58e-8854-8333-883a-b3d857f55e76,Girl scout comic questions,2025-11-03T00:23:37.475137+00:00,2025-11-03T00:25:06.408366+00:00,gpt-5,4,2,2,0,False,,global_enabled,conversations-002(2).json
6908ba27-3518-8330-ae8a-b8af4f1fcab0,Camera detection troubleshooting,2025-11-03T14:20:41.579104+00:00,2025-11-03T14:20:58.857026+00:00,gpt-5,2,1,1,1,False,,global_enabled,conversations-002(2).json
690a1662-4df4-832c-b830-652f54d3a31a,Innuendo call sign ideas,2025-11-04T15:10:43.353548+00:00,2025-11-17T14:06:26.019669+00:00,gpt-5-1,46,23,23,1,False,,global_enabled,conversations-002(2).json
690b4fe1-62fc-832a-af64-8af67df5525e,Mystery symbol interpretation,2025-11-05T13:23:46.329058+00:00,2025-11-05T13:23:55.568495+00:00,gpt-5,2,1,1,0,False,,global_enabled,conversations-002(2).json
690ca15b-a204-832f-af04-1f959a9f1926,Fearful-avoidant attachment description,2025-11-06T13:24:20.340545+00:00,2025-11-06T13:24:32.128256+00:00,gpt-5,2,1,1,0,False,,global_enabled,conversations-002(2).json
690cd84f-0184-8328-96f1-c2dfa0b177ad,Apology message writing,2025-11-06T17:18:29.360049+00:00,2025-11-06T17:19:35.003242+00:00,gpt-5,2,1,1,0,False,,global_enabled,conversations-002(2).json
690e36c6-8128-8330-a302-11b717eacaac,Translate to English,2025-11-07T18:13:49.187735+00:00,2025-11-07T18:13:54.910447+00:00,gpt-5,2,1,1,1,False,,global_enabled,conversations-002(2).json
690e8f49-ef34-832a-9553-80c853478e25,Multicrew aircraft requirements,2025-11-08T00:31:52.294169+00:00,2026-01-21T21:30:00.106499+00:00,gpt-5-2,162,75,87,28,False,,global_enabled,conversations-002(2).json
6912c63a-cd28-8327-bc7b-b654025495a7,Heist date ideas,2025-11-11T05:14:35.541144+00:00,2025-12-10T17:50:51.996552+00:00,gpt-4o,228,114,114,10,False,,global_enabled,conversations-002(2).json
691340ba-3960-8329-9607-79b7ab8f3605,Altered numbers check,2025-11-11T13:58:39.506314+00:00,2025-11-12T15:00:47.670451+00:00,gpt-5,14,6,8,0,False,,global_enabled,conversations-002(2).json
691383fc-fda0-8332-97b5-db90fdc91636,Email cancellation template,2025-11-11T18:44:13.408128+00:00,2025-11-11T18:45:25.580263+00:00,gpt-5,2,1,1,0,False,,global_enabled,conversations-002(2).json
6915dbd3-19e0-8329-a982-cd4454aade7f,Apology message help,2025-11-13T13:25:04.992615+00:00,2025-11-13T13:28:36.026697+00:00,gpt-5-1,6,3,3,0,False,,global_enabled,conversations-002(2).json
69160a45-7840-832c-b2b9-6bea70637591,File input setup,2025-11-13T16:41:43.731511+00:00,2026-01-27T15:16:12.728766+00:00,gpt-5-2,98,36,62,45,False,,global_enabled,conversations-002(2).json
6916b568-b800-832a-8c58-3c596d49ca44,Low-pressure hangout ideas,2025-11-14T04:52:05.369666+00:00,2025-11-14T04:53:22.563427+00:00,gpt-5-1,4,2,2,0,False,,global_enabled,conversations-002(2).json
6917725a-4f50-832e-a409-672d71fe666e,Email draft for EHub failure,2025-11-14T18:18:27.502107+00:00,2025-11-14T18:19:51.344124+00:00,gpt-5-1,2,1,1,0,False,,global_enabled,conversations-002(2).json
6917c63e-4d40-8329-b620-96bbf6d2a6dc,Respond to coworker,2025-11-15T00:17:32.067538+00:00,2025-12-04T16:04:29.962298+00:00,gpt-5-1,16,8,8,2,False,,global_enabled,conversations-002(2).json
691895fc-8380-832b-b85e-08f1a09c4e7c,Convert image to SVG,2025-11-15T15:02:21.492694+00:00,2025-11-15T15:03:06.159431+00:00,gpt-5-1,4,1,3,1,False,,global_enabled,conversations-002(2).json
691c906b-f790-832a-a6aa-1f6c97e3d402,Message rewrite request,2025-11-18T15:28:01.305726+00:00,2025-11-24T18:33:49.435874+00:00,gpt-5-1,6,3,3,0,False,,global_enabled,conversations-002(2).json
692090dc-09e8-832e-90d7-c3cdea35ea07,Test steps for upgrade,2025-11-21T16:18:37.415966+00:00,2025-11-21T18:05:49.004044+00:00,gpt-5-1,4,1,3,2,False,,global_enabled,conversations-003(1).json
6924a7ef-ac90-832f-ac3a-0072ea56b3af,Answering corporate training questions,2025-11-24T18:46:27.684719+00:00,2025-11-24T18:47:24.005173+00:00,gpt-5-1,4,2,2,2,False,,global_enabled,conversations-003(1).json
692b869d-8518-8331-92e9-bcd9a88e03b7,Steam DCS VR support,2025-11-29T23:51:56.765454+00:00,2025-12-01T00:42:17.982344+00:00,gpt-5-1,6,3,3,0,False,,global_enabled,conversations-003(1).json
69304920-cc94-8325-8717-ef3ae74b4997,BDD Given When Then,2025-12-03T14:29:58.955686+00:00,2025-12-03T15:24:20.135465+00:00,gpt-5-1,18,9,9,0,False,,global_enabled,conversations-003(1).json
6931d526-9704-8333-ae60-f0f5b50a8754,USB removable behavior options,2025-12-04T18:39:37.151170+00:00,2025-12-05T13:41:37.923045+00:00,gpt-5-1,8,4,4,0,False,,global_enabled,conversations-003(1).json
6932e535-5934-832b-950a-fced8c1ec96e,Playful tension messages,2025-12-05T13:59:17.934844+00:00,2025-12-08T16:42:53.704886+00:00,gpt-5-1,4,2,2,1,False,,global_enabled,conversations-003(1).json
69387c68-d6cc-8329-b333-5f16541f7b2e,Create change report Confluence,2025-12-09T19:46:00.197350+00:00,2025-12-09T19:46:28.943063+00:00,gpt-5-1,2,1,1,0,False,,global_enabled,conversations-003(1).json
6938a5fd-e4c4-8327-a1e5-c6092b8eb90d,Logo design request,2025-12-09T22:43:10.277596+00:00,2025-12-09T22:43:13.531396+00:00,gpt-4o,1,1,0,0,False,,global_enabled,conversations-003(1).json
6939a6a2-e66c-8330-b3f7-2fc307bb27b8,Rewrite for attractiveness,2025-12-10T16:58:11.692884+00:00,2026-05-12T00:32:53.115053+00:00,gpt-5-5,190,94,96,24,False,,global_enabled,conversations-003(1).json
6939d6a0-c024-8333-bd11-7146ed4dfdba,Creative writing options,2025-12-10T20:22:57.434814+00:00,2026-06-24T00:35:32.263095+00:00,gpt-5-5,1060,530,530,33,False,,global_enabled,conversations-003(1).json
694056a0-b45c-8333-930d-75a550951f81,Meeting minutes creation,2025-12-15T18:43:23.879811+00:00,2025-12-15T18:45:23.088495+00:00,gpt-5-2,2,1,1,1,False,,global_enabled,conversations-003(1).json
69416d88-ade8-8327-b351-a5b03200ed40,Formulate response options,2025-12-16T14:33:43.674773+00:00,2025-12-16T14:41:39.923876+00:00,gpt-5-2,6,3,3,1,False,,global_enabled,conversations-003(1).json
6941e685-7f5c-832b-baa7-eb810688e2e8,Quest 2 Xbox pairing issue,2025-12-16T23:12:03.014401+00:00,2025-12-16T23:12:24.538748+00:00,gpt-5-2,2,1,1,0,False,,global_enabled,conversations-003(1).json
694291c7-1030-8330-a71a-a38ad8ef2ff6,Calling out of work messages,2025-12-17T11:22:13.094668+00:00,2026-06-08T12:11:00.272807+00:00,gpt-5-5,48,24,24,0,False,,global_enabled,conversations-003(1).json
69442610-bd18-8331-9681-b9eb0f676b76,Co-located multiplayer VR setup,2025-12-18T16:06:16.852620+00:00,2026-01-21T21:29:45.485019+00:00,gpt-5-2,295,116,179,65,False,,global_enabled,conversations-003(1).json
694570e8-8288-832b-bb32-620d4fa44465,Shared VR Date Setup,2025-12-19T15:36:11.950244+00:00,2025-12-19T16:52:24.457129+00:00,gpt-5-2,6,3,3,0,False,,global_enabled,conversations-003(1).json
694beba4-3d54-832a-b85a-7512adfbc291,Document-Based Testing Approach,2025-12-24T13:35:33.925064+00:00,2025-12-24T14:03:28.025058+00:00,gpt-5-2,8,3,5,2,False,,global_enabled,conversations-003(1).json
6952c451-50b4-8332-9a74-d69e87eac59d,Performance Review Help,2025-12-29T18:12:07.915789+00:00,2026-01-15T15:55:55.897329+00:00,gpt-5-2,25,12,13,0,False,,global_enabled,conversations-003(1).json
6953f15d-9fc8-832e-a46a-226a8fc5e9c3,Weasel Squad Patch Design,2025-12-30T15:37:00.206325+00:00,2025-12-30T15:37:55.884963+00:00,gpt-5-2,2,1,1,1,False,,global_enabled,conversations-003(1).json
6957c746-3dd8-832a-99aa-fa6f20fb9026,Branch · Multicrew aircraft requirements,2026-01-02T13:25:27.908606+00:00,2026-01-21T21:30:05.474507+00:00,gpt-5-2,10,3,7,0,False,,global_enabled,conversations-003(1).json
695bba34-de10-8333-b721-2b84d2f8595f,Girl Scouts Comic Project,2026-01-05T13:23:20.663753+00:00,2026-01-05T13:49:57.803560+00:00,gpt-5-2,16,8,8,0,False,,global_enabled,conversations-003(1).json
695e7b82-2c60-8328-9a60-7672a4e556da,Notepad as Upgrade Test,2026-01-07T15:30:04.203693+00:00,2026-01-07T16:13:01.248761+00:00,gpt-5-2,8,4,4,0,False,,global_enabled,conversations-003(1).json
695fc1cc-c3f4-8327-8c34-a9e218fd8d9a,Flash Card Organization Help,2026-01-08T14:40:17.332908+00:00,2026-01-08T15:15:23.349016+00:00,gpt-5-2,4,2,2,3,False,,global_enabled,conversations-003(1).json
696005a0-fa2c-8333-9738-523e04076a41,Request for System Service,2026-01-08T19:30:32.827580+00:00,2026-01-08T19:36:40.899608+00:00,gpt-5-2,2,1,1,0,False,,global_enabled,conversations-003(1).json
69606c39-933c-8331-9a73-7058f46af7ee,Real or Rendered Photo,2026-01-09T02:47:22.238915+00:00,2026-01-09T02:47:41.348906+00:00,gpt-5-2,2,1,1,1,False,,global_enabled,conversations-003(1).json
69626f72-c318-832c-832a-8bef6d20351f,Multiplayer VR Co-location,2026-01-10T15:30:37.848498+00:00,2026-01-21T21:29:50.070446+00:00,gpt-5-2,97,40,57,23,False,,global_enabled,conversations-003(1).json
6963005c-6370-8331-b9a1-d58b49b7bc64,Attractive Answer Tips,2026-01-11T01:43:58.836947+00:00,2026-02-03T14:20:59.825694+00:00,gpt-4o,56,28,28,3,False,,global_enabled,conversations-003(1).json
69654d5c-7d48-8332-8fd0-7551ca3922c9,Test Steps Windows 10,2026-01-12T19:37:01.134591+00:00,2026-01-12T19:39:04.000003+00:00,gpt-5-2,2,1,1,0,False,,global_enabled,conversations-003(1).json
6967ac49-6518-8331-b66e-78e18a0474d2,One-shot Miner Configuration,2026-01-14T14:48:08.210155+00:00,2026-01-15T21:39:45.802377+00:00,gpt-5-2,26,11,15,1,False,,global_enabled,conversations-003(1).json
6968e056-fe4c-8330-a35b-c1b627bc1466,Dual GPU Comparison DCS,2026-01-15T12:42:47.676513+00:00,2026-02-06T23:38:47.974393+00:00,gpt-5-2,78,39,39,5,False,,global_enabled,conversations-003(1).json
6970de83-f614-8326-9b5f-19ab707844cc,Regaining Passion and Drive,2026-01-21T14:12:54.584460+00:00,2026-01-23T14:14:50.745932+00:00,gpt-5-2,23,11,12,0,False,,global_enabled,conversations-003(1).json
69721f59-4f2c-8325-93ce-8fd46cbdebac,Branch · Regaining Passion and Drive,2026-01-22T13:00:10.825325+00:00,2026-01-22T13:09:58.939332+00:00,gpt-5-2,22,11,11,0,False,,global_enabled,conversations-003(1).json
697285b7-50ec-8331-b130-8dc7ed3cafef,Fun Snowstorm Activities,2026-01-22T20:17:17.668776+00:00,2026-01-22T20:39:25.854083+00:00,gpt-5-2,8,4,4,0,False,,global_enabled,conversations-003(1).json
69739fa7-585c-832b-887f-3451ac00c843,Upgrade Path Testing Tips,2026-01-23T16:23:05.936075+00:00,2026-01-23T16:24:07.861218+00:00,gpt-5-2,4,1,3,2,False,,global_enabled,conversations-003(1).json
6978d8d7-ee30-8332-913f-e7870bc20424,WorklistForm Component Refactor,2026-01-27T15:25:13.006591+00:00,2026-01-29T14:13:35.366037+00:00,gpt-5-2,6,2,4,2,False,,global_enabled,conversations-003(1).json
697baed9-091c-8330-8718-539820883b5d,Orthanc Server Connection Help,2026-01-29T19:03:40.494685+00:00,2026-01-29T19:40:58.672234+00:00,gpt-5-2,13,3,10,6,False,,global_enabled,conversations-003(1).json
697e228a-3b48-832c-b9d2-ee724e0a79a9,Running Two Servo Motors,2026-01-31T15:40:59.376981+00:00,2026-01-31T16:31:21.951339+00:00,research,5,2,3,1,False,,global_enabled,conversations-003(1).json
6980ce5f-9e70-8329-9b60-7c2cc2b795f9,Vocab Matching Tips,2026-02-02T16:19:28.133960+00:00,2026-02-03T14:38:48.793800+00:00,gpt-5-2,50,25,25,25,False,,global_enabled,conversations-003(1).json
6982985f-6dc4-832f-88cb-11d5bc675b6c,Convert to mm,2026-02-04T00:52:54.817746+00:00,2026-02-04T01:08:23.878263+00:00,gpt-5-2,6,3,3,1,False,,global_enabled,conversations-003(1).json
69835ebf-42b4-8332-9619-ccb873c2f035,Image Text Extraction,2026-02-04T14:59:46.326571+00:00,2026-02-04T15:01:27.703315+00:00,gpt-5-2,2,1,1,2,False,,global_enabled,conversations-003(1).json
6985e932-acbc-8329-830b-c9c0a3281765,Apology and Accountability Email,2026-02-06T13:17:09.518431+00:00,2026-02-06T13:20:56.537659+00:00,gpt-5-2,4,2,2,0,False,,global_enabled,conversations-003(1).json
6986353c-f9e8-8331-b408-55c4f5e51530,Dummy Display Dongle Explained,2026-02-06T18:40:01.360031+00:00,2026-02-06T18:48:20.978397+00:00,gpt-5-2,4,2,2,0,False,,global_enabled,conversations-003(1).json
69865902-a7fc-832e-8530-d2cf4eead507,HUB-SWVP Failure Update,2026-02-06T21:11:55.512079+00:00,2026-02-06T21:18:42.298691+00:00,gpt-5-2,4,2,2,0,False,,global_enabled,conversations-003(1).json
69873a0d-b23c-8328-a1d7-078464554203,Hulu Invalid Region Fix,2026-02-07T13:12:10.535045+00:00,2026-02-07T13:22:09.035120+00:00,gpt-5-2,6,3,3,0,False,,global_enabled,conversations-003(1).json
6987be12-0fcc-832f-9808-bb69886bbac7,Roommate Request Help,2026-02-07T22:36:36.346770+00:00,2026-03-10T23:40:28.915313+00:00,gpt-5-3,15,7,8,2,False,,global_enabled,conversations-003(1).json
6989e83f-7924-8328-a6a6-d2a655fd419f,Response Tone Feedback,2026-02-09T14:00:12.774371+00:00,2026-02-09T14:02:19.641778+00:00,gpt-5-2,3,1,2,1,False,,global_enabled,conversations-003(1).json
698b509c-7ccc-8329-981f-f4182ff07c31,Funny Response Ideas,2026-02-10T15:37:20.649271+00:00,2026-04-15T18:37:51.176800+00:00,gpt-5-3,8,4,4,0,False,,global_enabled,conversations-003(1).json
698d4a52-d8a0-832c-8cab-6cb5d2bf4f64,Space Rental Calculation,2026-02-12T03:36:22.163032+00:00,2026-02-12T03:52:26.532367+00:00,gpt-5-2,8,4,4,1,False,,global_enabled,conversations-003(1).json
698e10c8-0968-8333-8083-3ad9651e1dc7,VR Date Space Design,2026-02-12T17:41:48.582351+00:00,2026-02-15T20:37:07.321164+00:00,gpt-5-2,177,69,108,29,False,,global_enabled,conversations-003(1).json
698e745c-2bb0-8333-b63f-2c3d7681ef8d,Prompting Meta Gen AI,2026-02-13T00:46:49.470791+00:00,2026-02-13T02:32:26.880702+00:00,gpt-5-2,6,3,3,1,False,,global_enabled,conversations-003(1).json
6991cd12-80ec-8332-915e-59d848e87d4c,Creative Side Hustle Ideas,2026-02-15T13:42:27.056753+00:00,2026-02-19T00:13:04.477003+00:00,gpt-5-2,4,2,2,3,False,,global_enabled,conversations-003(1).json
6993da8e-98c0-8327-a06e-a1b7cc315d30,Tactile Bass Shaker vs Subwoofer,2026-02-17T03:04:57.833696+00:00,2026-02-17T11:32:50.631715+00:00,gpt-5-2,20,9,11,2,False,,global_enabled,conversations-003(1).json
69948e54-01d4-8329-a715-d233487662e8,Sample Size for EOL Test,2026-02-17T15:51:56.366220+00:00,2026-02-17T15:52:36.256459+00:00,gpt-5-2,2,1,1,0,False,,global_enabled,conversations-003(1).json
69989a27-c410-832d-8365-ff9d051e3955,Serial and Model Extraction,2026-02-20T17:31:51.107261+00:00,2026-02-20T17:32:42.727462+00:00,gpt-5-2,4,2,2,3,False,,global_enabled,conversations-003(1).json
699c562e-2d0c-832c-b630-a152dbb415e0,Antivirus DCS World Fix,2026-02-23T13:29:39.081572+00:00,2026-02-23T13:29:56.016525+00:00,gpt-5-2,2,1,1,0,False,,global_enabled,conversations-003(1).json
69a0d9ef-5200-8331-89e6-de3c40573d00,Jira Ticket Test Issue,2026-02-26T23:40:31.857858+00:00,2026-02-27T16:15:18.206446+00:00,gpt-5-2,10,5,5,2,False,,global_enabled,conversations-003(1).json
69a72fbb-70a8-8327-857a-c8687907a7f7,TAP Conversion Concerns,2026-03-03T19:01:17.716390+00:00,2026-03-03T19:03:53.444294+00:00,gpt-5-2,2,1,1,0,False,,global_enabled,conversations-003(1).json
69a88c4b-3a04-832e-bb5d-abc44056a6bf,Fire Tornado Design Setup,2026-03-04T19:48:33.329183+00:00,2026-03-20T03:05:32.111588+00:00,gpt-5-3,45,17,28,1,False,,global_enabled,conversations-003(1).json
69b02fdd-0534-8329-a51c-46ace11ba4d2,DCS Performance on Ultra 7,2026-03-10T14:51:59.156102+00:00,2026-03-10T22:33:46.835168+00:00,gpt-5-3,6,3,3,2,False,,global_enabled,conversations-003(1).json
69b968ff-5dd8-8329-9bf1-d27cb0fe9737,LMAO Meaning Explained,2026-03-17T14:45:34.911889+00:00,2026-03-17T14:45:46.382787+00:00,gpt-5-3,2,1,1,0,False,,global_enabled,conversations-003(1).json
69ba9edc-5d58-8330-928c-0d1cc46f7c1a,Resume review request,2026-03-18T12:47:34.907490+00:00,2026-03-18T14:30:26.602369+00:00,gpt-5-3,8,3,5,5,False,,global_enabled,conversations-003(1).json
69c6b09c-3dc0-8329-b100-bf9b391965ef,Jira Description Rewrite,2026-03-27T16:30:46.715161+00:00,2026-03-27T16:31:26.157246+00:00,gpt-5-3,2,1,1,0,False,,global_enabled,conversations-003(1).json
69c6b905-f294-832d-b718-3257c41d863d,SMART Goals for Team,2026-03-27T17:07:36.515983+00:00,2026-03-27T17:36:14.463546+00:00,gpt-5-3,15,8,7,4,False,,global_enabled,conversations-003(1).json
69d2bdf6-8208-8331-8943-988e6ad4b6d2,PC Sleep Mode Issue,2026-04-05T19:54:35.835072+00:00,2026-04-05T20:00:11.300632+00:00,gpt-5-3,6,3,3,1,False,,global_enabled,conversations-003(1).json
69d6542c-2a24-832a-8241-43a046e75253,Secure Boot Authorization Issue,2026-04-08T13:12:31.965560+00:00,2026-04-14T22:58:43.049910+00:00,gpt-5-3,9,4,5,3,False,,global_enabled,conversations-003(1).json
69dd0fac-be94-83ea-b620-70122d61f447,BOM for Blaster Build,2026-04-13T15:47:35.723517+00:00,2026-04-26T04:06:43.168146+00:00,gpt-5-3,7,3,4,2,False,,global_enabled,conversations-003(1).json
69de8753-bae0-83ea-9fcc-cec20ad0aca0,CPU vs GPU for VR,2026-04-14T18:33:39.084348+00:00,2026-04-14T19:16:51.870694+00:00,gpt-5-3,22,11,11,0,False,,global_enabled,conversations-003(1).json
69df92f4-00cc-83ea-8861-a8c854d9387b,Printed Parts Checklist,2026-04-15T13:30:29.637096+00:00,2026-04-15T13:31:11.350937+00:00,gpt-5-3,2,1,1,1,False,,global_enabled,conversations-003(1).json
69eb8bb2-24a8-83ea-a3c1-d65bc7806140,Gears Vector Training Guide,2026-04-24T15:28:26.147303+00:00,2026-04-24T15:30:57.806807+00:00,gpt-5-3,4,2,2,4,False,,global_enabled,conversations-003(1).json
69ee821c-888c-83ea-ba59-900376bb4912,MSI SSD BIOS Configuration,2026-04-26T21:25:40.557787+00:00,2026-04-27T01:59:19.014552+00:00,gpt-5-3,16,8,8,2,False,,global_enabled,conversations-003(1).json
69f08c02-b73c-83ea-89a9-a2c3569b04d5,Blueprint Poster Request,2026-04-28T10:29:36.032998+00:00,2026-04-28T10:30:16.040594+00:00,gpt-5-3,2,1,1,1,False,,global_enabled,conversations-003(1).json
69f109f5-71f8-83ea-adba-c8e37aa69bc6,New chat,2026-04-28T19:26:51.225579+00:00,2026-04-28T19:27:22.094873+00:00,gpt-5-3,2,1,1,2,False,,global_enabled,conversations-003(1).json
69f6be43-3c64-83ea-a5c3-ba40f15eab4b,OpenClaw Setup Guide,2026-05-03T03:21:40.340535+00:00,2026-05-03T12:59:24.270875+00:00,gpt-5-3,15,5,10,1,False,,global_enabled,conversations-003(1).json
69f73d73-effc-83ea-9a0a-66ef88926ef7,Remote Project Setup,2026-05-03T12:25:52.920883+00:00,2026-05-11T22:13:56.136097+00:00,gpt-5-5,211,88,123,41,False,,global_enabled,conversations-003(1).json
69f760da-a708-83ea-a35c-967d6283451c,Codex TUI Setup VR,2026-05-03T14:53:26.349311+00:00,2026-05-03T14:53:54.217336+00:00,gpt-5-3,5,1,4,1,False,,global_enabled,conversations-003(1).json
69f8b427-4df8-83ea-bfeb-0b1e4797b3bd,Codex Agent Setup,2026-05-04T15:03:46.341535+00:00,2026-05-11T15:08:21.103865+00:00,gpt-5-5,57,23,34,5,False,,global_enabled,conversations-003(1).json
69f94e20-955c-83ea-8df3-61921062b139,Local TAP Drive Setup,2026-05-05T01:56:12.214047+00:00,2026-05-10T02:36:55.923321+00:00,gpt-5-5,28,12,16,4,False,,global_enabled,conversations-003(1).json
69fb6cb2-2868-83ea-b446-23a03d69ca75,Wiring Switch for Beginner,2026-05-06T16:35:40.529603+00:00,2026-05-06T16:45:01.151509+00:00,gpt-5-5,8,4,4,3,False,,global_enabled,conversations-003(1).json
